Complaint,Date,Status,ComplaintType,Report_name
"b. Complaint of Shri Sunil Agnihotri, Sub-Editor, Dainik Bhaskar, Rewa, M.P. against Nav Sandesh, Satna.","October 5, 1998",No Substance,Principles and Publications,AnnualReport1999
"59.Complaint of Sh.Nihal Chand Jain, Photographer against Nav Bharat, Indore.","October 5, 1998",Upheld (Censured),Principles and Publications,AnnualReport1999
"60.Complaint of Sh.KL Khairkar, Sr. Supdt. of Post Offices Raipur Sanbhag, Raipur against Dainik Bhaskar, Raipur M.P.","October 5, 1998",Directions,Principles and Publications,AnnualReport1999
"61.Complaint of Mrs. Panna S Khatau, Mumbai against Sunday, Mid-Day.","December 1, 1998",Upheld (Admonished),Principles and Publications,AnnualReport1999
"62.Complaint of Smt. Sunanda Das, Secretary, Blue Cross Society of Pune against Pune Newsline edition of the Indian Express.","December 1, 1998",Settled,Principles and Publications,AnnualReport1999
"63.Complaint of Prof. Ziauddin Ahmed, Aligarh Muslim University, Aligarh against Editor, Qaumi Awaz, New Delhi.","December 1, 1998",Dismissed for Lack of Substance,Principles and Publications,AnnualReport1999
"64.Complaint of Publisher, Supreme Vishwa Ghatnakram, Bulandshahar against Pradeep Kiran Vishwaghatanachakra.","December 1, 1998",Dismissed for Lack of Substance,Principles and Publications,AnnualReport1999
"65.Complaint of Lt. Col. S.G. Gurha (Retd.) Lucknow against The Times of India, Lucknow.","December 1, 1998",Observations,Principles and Publications,AnnualReport1999
"66.Complaint of Sh. Irfan Saifi of Moradabad, U.P. against The Times of India.","December 1, 1998",Disposed with Directions,Principles and Publications,AnnualReport1999
"b. Complaint of Sh.Irfan Saifi of Moradabad, U.P. against The Hindustan Times, New Delhi.","December 1, 1998",c. Communication received from Ministry of Information and Broadcasting regarding misleading advertisements in The Hindustan Times and The Times of India.,Principles and Publications,AnnualReport1999
"67.Complaint of Thakur Chandra Bhushan Singh, Tatanagar against Prabhat Khabar, Jamshedpur","February  2, 1999",Upheld (Warned),Principles and Publications,AnnualReport1999
"68.Complaint of Thakur Chandra Bhushan Singh, Hony. Secretary Deep Sahakari Grih Nirman Samiti Simit, Tatanagar against Uditvani.","February  2, 1999",Settled,Principles and Publications,AnnualReport1999
"69.Complaint of Sh.J.S. Majumdar, Secretariat Member, Bihar State Committee CPI (M), Patna against Dainik Hindustan.","February  2, 1999",Upheld (Warned),Principles and Publications,AnnualReport1999
"70.Complaint of Sh. Er. Hukum Meena, IAS Dumka against The Hindustan Times, Patna.","February  2, 1999",Settled ,Principles and Publications,AnnualReport1999
"71.Complaint of Sh.Banchhanidhi Das of Pantikhar Sasan Village, District Nayagarh (Orissa) against Dharitri, Oriya Daily, Bhubaneshwar.","February  2, 1999",Upheld (Warned),Principles and Publications,AnnualReport1999
"72.Complaint of Sh.Zakar Hussain, Director, National Education Foundation, Guwahati against Dainik Agradoot.","February  2, 1999",Upheld (Warned),Principles and Publications,AnnualReport1999
"73.Complaint of Sh. B.K. Kaul, Cantonment Executive Officer, Dalhousie Cantonment against Him-Samvahak.","February  2, 1999",Upheld (Admonished),Principles and Publications,AnnualReport1999
"74.Complaint of Sh.K.G. George, Managing Trustee, Bethal Charitable Trust, Rourkela against The Samaya.","February  2, 1999",Dismissed on merits,Principles and Publications,AnnualReport1999
"75.Complaint of Smt. Poornima Sahya, New Delhi against Rashtriya Sahara, New Delhi.","February2, 1999",Matter Closed on Merits ,Principles and Publications,AnnualReport1999
"76.Complaint of Sh. Amar Singh Nishad, Advocate, Jalaon against Dainik Surya Jagran, Jalaon.","February2, 1999",Upheld (Censured),Principles and Publications,AnnualReport1999
"b. Complaint of Sh. Amar Singh Nishad, Advocate, Jalaon against Dainik Aaj, Kanpur, U.P.","February2, 1999",Upheld (Censured),Principles and Publications,AnnualReport1999
"77.Complaint of Prof. Manubhai Shah, Managing Trustee, Consumer Education and Research Centre against Nav Bharat Times.","February2, 1999",Disapproval,Principles and Publications,AnnualReport1999
"78.Complaint of the Chairman, Sharda Shiksha Samiti, Shujalpur City, District Shujalpur against Bharat Ka Teer.","June 2, 1998",Settled,Press and Defamation,AnnualReport1999
"b. Complaint of the Chairman, Sharda Shiksha Samiti, Shujalpur City District Shujalpur against Bharat Ka Teer.","June 2, 1998",Settled,Press and Defamation,AnnualReport1999
"79.Complaint of Thakur Chandra Bhushan Singh, Hony. Secretary, Deep Sahakari Grih Nirman Samiti Simit, Jamshedpur against Ispat Mail.","June 2, 1998",Upheld (Admonished),Press and Defamation,AnnualReport1999
"80.Complaint of Sh. Gurudutt Sharma, Teacher, Primary School, Chandausi, Moradabad, U.P. against Hindi Weekly, Jambodwecp.","June 2, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"81.Complaint of Sh. Vinayak Nikam, Shiv Sena Vasai Taluka Pramukh, Vasai against Dainik Narveer Chim.","June 2, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"82.Complaint of Sh.Shivajirao Lomte, Advocate and Notary Public for Beed District against Marathwada Sathi.","June 2, 1998",Upheld (Directions),Press and Defamation,AnnualReport1999
"83.Complaint of Sh. Balmik Prasad Tiwari, Madhya Pradesh against Editor, Dainik Bhaskar and Sh. Anil Kumar Tripathi, Correspondent, Dainik Bhaskar, M.P.","June 2, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"84. Complaint of Sh. Ashok Noronha, Director, M.P.Laghu Udyog Nigam Ltd., Bhopal against Dainik Bhaskar.","June 2, 1998",Upheld,Press and Defamation,AnnualReport1999
"85. Complaint of Dr. Atmanand, Satna against Nav Swadesh, Satna.","June 2, 1998",Settled,Press and Defamation,AnnualReport1999
"86. Complaint of Dr. (Mrs.) Shakti Sharma, against Darwaje Par Dastak, Neemuch.","June 2, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"87. Complaint of Sh. Sharad Gopal Rao Karandikar, Birsinghpur, Shahdol against Kirti Kranti, Hindi daily, Rewa.","June 2, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"88. Complaint of Sh. Devendra Singh Gaur, District Sagar, M.P. against Editor, Nav-bharat Times, Bilaspur.","June 2, 1998",Upheld (Directions),Press and Defamation,AnnualReport1999
"89. Complaint of Sh. C Chennigappa, MLA, Bangalore against Hi Bangalore.","June 2, 1998",Upheld (Admonished),Press and Defamation,AnnualReport1999
"90. Complaint of Sh. Lalbhai K Patel, Mehsana against Uttar Gujarat Express.","June 2, 1998",Dismissed on merits,Press and Defamation,AnnualReport1999
"91. Complaint of Sh. Ram Prakash, Under Secretary, Lucknow Development Authority against Dainik Aaj, Lucknow.","June 2, 1998",Settled,Press and Defamation,AnnualReport1999
"92. Complaint of Sh. Brahmanand Mishra, Principal, Mahatma Gandhi Government Hr. Sec. School, Kota against Editor, Dhaak, Kota (Rajasthan).","June 2, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"93. Complaint of Sh. Ashok Bhattacharya, Minister-in-charge, Municipal Affairs Department, Urban Development, Government of West Bengal, Calcutta against Editor, Ananda Bazar Patrika.","June 2, 1998",Upheld (Admonished),Press and Defamation,AnnualReport1999
"94.Complaint of Sh. DR Vinaik, Yamunanagar against Lokhit Morcha Weekly, Yamunagar, Haryana.","August 4, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"95.Complaint of Sh. Sudhir Bhatnagar, Journalist & Writer, New Delhi against Bhatnagar Samachar, New Delhi.","August 4, 1998",Settled,Press and Defamation,AnnualReport1999
"96.Complaint of Sh. Ashok Biswal, New Delhi against Dainik Jagran.","August 4, 1998",Dismissed for lack of substance,Press and Defamation,AnnualReport1999
"97.Complaint of Sh. Mahabir Singh, Additional Deputy Commissioner of Police (Security), New Delhi against Public Asia.","August 4, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"98.Complaint of Major B.D. Gupta, Superin-tending Engineer, Constn. Circle No. 1, PWD B&R, Patiala against The Daily Pyas, Patiala (Punjab).","August 4, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"99.Complaint of Sh. C.P. Rajendran, Trivandrum against Malayalam, Kochi.","August 4, 1998",Dismissed on merits.,Press and Defamation,AnnualReport1999
"100. Complaint of Dr. S.E. Anjaneyulu, Manjary Nursing Home, Hyderabad against Eenadu.","August 4, 1998",Dismissed on merits.,Press and Defamation,AnnualReport1999
"100.Complaint of Dr. S.E. Anjaneyulu, Manjary Nursing Home, Hyderabad against Vaartha.","August 4, 1998",Upheld (Reprimanded),Press and Defamation,AnnualReport1999
"101.Complaint of General Manager, Telecommunications, Guntur against Demand, Guntur.","August 4, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"102.Complaint of Mrs Rachel Chatterjee, IAS, Secretary to Government of A.P. against A.P. Times, Hyderabad.","August 4, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"103.Complaint of Smt. Rita Verma, M.P. through Smt. Suchitra A Chitala, Advocate, Supreme Court against The Telegraph, Calcutta.","August 4, 1998",Upheld (Reprimanded),Press and Defamation,AnnualReport1999
"104.Complaint of Sh. V.K. Duggal, IAS, Commissioner of MCD, Delhi against Evening news, New Delhi.","August 4, 1998",Upheld (Warned),Press and Defamation,AnnualReport1999
"105.Complaint of Dr. Tariq Mansoor, Secretary, AMU Staff Association & Club, Aligarh Muslim University, Aligarh against The Times of India, New Delhi.","August 4, 1998",Settled,Press and Defamation,AnnualReport1999
"106.Complaint of Sh. Balraj Puri, Working Chairman, Regional Autonomy Committee, Jammu against, The Indian Express, New Delhi.","August 4, 1998",Settled ,Press and Defamation,AnnualReport1999
"107.Complaint of the Director, Public Relations, Chandigarh Administration against Chandigarh Newsline, Chandigarh.","August 4, 1998",Upheld ,Press and Defamation,AnnualReport1999
"108.Complaint of Dr. Dinesh Chandra, Director, G.B. Pant Hospital, New Delhi against Jansatta, N.D.","August 4, 1998",Upheld (Reprimanded),Press and Defamation,AnnualReport1999
"109. Complaint of Sh. Hardev Singh, Chief Municipal Officer, Ghaziabad Municipal Corporation against Editor, Dainik Hint, Ghaziabad, U.P.","August 4, 1998",Upheld (Directions),Press and Defamation,AnnualReport1999
"110.Complaint of Sh. Hamid Hussain, Incharge Telephone Centre Bilari against Bilari Mail, Bilari District Moradabad.","August 4, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"111.Complaint of Sh. Arjun Das, Haridwar against Himachal Times, Dehradun, U.P.","August 4, 1998",Settled,Press and Defamation,AnnualReport1999
"112.Complaint of the Director, Kamla Nehru Institute of Technology, Sultanpur against Dainik Hindustan.","August 4, 1998",Upheld (Warned),Press and Defamation,AnnualReport1999
"113.Complaint of Sh. Pramod Kumar, Ms. Anima Sinha and Ms. Sangita Sinha against Shanti Mitra.","August 4, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"114.Complaint of Sh. Arvind Kumar, Jr. Telecommunication Officer, Dakpatthar, Dehradun against Editor, Doon Dwar, Hindi Weekly.","August 4, 1998",Directions,Press and Defamation,AnnualReport1999
"115.Complaint of Sh. Yadav Singh, U.P. against Dainik Aaj, Kanpur, U.P.","August 4, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"116.Complaint of Dr. D.S. Shukla, Chief Medical Officer, Fatehpur against Sh. Shailendra Dixit, Chief Editor, Dainik Aaj., Kanpur.","August 4, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"117.Complaint of Smt. Radha Rani Kapoor, Bareilly against Editor, Aaj, Bareilly, U.P.","August 4, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"118.Complaint of Sh. Nirmal Kumar Joshi, Member, Zila Panchyat, Pitheragarh against Dainik Jagran, Bareilly.","August 4, 1998",Closed with observations,Press and Defamation,AnnualReport1999
"119. Complaint of Sh. Prakash Chandra Gupt, Manager, Arya Kanya Pathshala Inter College, Shahjahanpur against Dainik Jagran, Bareilly, U.P.","August 4, 1998",Upheld (Reprimanded),Press and Defamation,AnnualReport1999
"120.Complaint of Sh. Arun Sinha, Navhind Papers & Publications Ltd., against Goa Scene.","October 5, 1998",Upheld (Admonished),Press and Defamation,AnnualReport1999
"121.Complaint of Sh. S.C. Gupta, Director, Baron International Ltd., New Delhi against Mid-Day.","October 5, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"122.Complaint of Smt N Laxmi Parvathi, President, NTR Telegu Desam (LP), Hyderabad against Deccan Chronicle.","October 5, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"123.Complaint of Sh. V Ramachandraiah, IPS, Inspector General of Police, Spl. Protection Force (A.P.) Hyderabad against Deccan Chronicle, Securderabad.","October 5, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"124.Complaint of Sh. T Sambi Reddy, Jagalmudi against Vartha Daily, Hyderabad.","October 5, 1998",Upheld (Admonished),Press and Defamation,AnnualReport1999
"124. Complaint of Sh. T Sambi Reddy, Jagalmudi against Eenadu, Hyderabad.","October 5, 1998",Dismissed ,Press and Defamation,AnnualReport1999
"125.Complaint of the President, ISKCON, Bangalore against Hai Bangalore.","October 5, 1998",Upheld (Censured),Press and Defamation,AnnualReport1999
"126.Complaint of Sh. Prabhakar B Kore, Belgaum against Hai Belgavi, Belgaum (Karnataka)","October 5, 1998",Upheld (Warned),Press and Defamation,AnnualReport1999
"127.Complaint of Sh. Durgappa, Municipal Councillor Basavanahalli Chikmangalur (through his advocate) against Hosadigantha, Kannada Daily.","October 5, 1998",Upheld (Admonished),Press and Defamation,AnnualReport1999
"128.Complaint of Sh. Y Baburaju, Sub-Inspector, Police Station, Hadagali, Bellary, Karnataka against Editor Bellary Belagaithu, Bellary.","October 5, 1998",Dismissed on merits,Press and Defamation,AnnualReport1999
"129.Complaint of Shri R.K. Prasad Rao, First Division Officer and Sh. V Hanumanthappa, Police Constable, Bellary against Asha Kiran.","October 5, 1998",Upheld (Admonished),Press and Defamation,AnnualReport1999
"130.Complaint of Shri S.N. Linga Raju, Police Constable Tumkur (Karnataka) against Kannada Daily 'Praja Pragathi', Tumkur, Karnataka.","October 5, 1998",Upheld (Warned),Press and Defamation,AnnualReport1999
"131.Complaint of Sh. Philipose Mathew, Reporter, Coffee Land Newspaper, Kodagu against Kodagu Ront.","October 5, 1998",Dismissed for lack of substance,Press and Defamation,AnnualReport1999
"b. Complaint of Sh. Philipose Mathew, Reporter, Coffee Land Newspaper, Kodagu against The Shakti.","October 5, 1998",Dismissed for lack of substance,Press and Defamation,AnnualReport1999
"132. Complaint of Shri Ashok Dhawad, Ex-MLA, Nagpur against Lokmat, Nagpur issue dated 21.2.97.","October  5,1998",Dismissed on merits,Press and Defamation,AnnualReport1999
"b. Complaint of Shri Ashok Dhafwad, Ex-MLA, Nagpur against Tarun Bharat, Nagpur issue dated 21.2.97.","October  5,1998",Dismissed on merits,Press and Defamation,AnnualReport1999
"c. Complaint of Shri Ashok Dhawad, Ex-MLA, Nagpur against Maharashtra Times, Mumbai issue dated 21.2.97.","October  5,1998","d. Complaintof Shri Ashok Dhawad, Ex-MLA, Nagpur against Lokmat, Nagpur issue dated 22.2.97.",Press and Defamation,AnnualReport1999
"e. Complaint of Shri Ashok Dhawad, Ex-MLA, Nagpur against Tarun Bharat, Nagpur issue dated 22.2.97.","October  5,1998","d. Complaintof Shri Ashok Dhawad, Ex-MLA, Nagpur against Lokmat, Nagpur issue dated 22.2.97.",Press and Defamation,AnnualReport1999
